0.4417,0.1958,0.2788,0.6406,0.3622,0.4983,0.6158,0.2345,0.0159,0.5492,0.0120,0.4998,0.0635,0.3969,0.3371,0.0248,0.9470,0.8697,0.3361,0.6984,0.0420,0.5145,0.6003,0.4347,0.1108,0.4006,0.5162,0.2602,0.8019,0.2179,0.5118,0.4846,0.4961,0.0859,0.5967,0.3006,0.5028,0.2943,0.9699,0.7763,0.8360,0.9827,0.7198,0.7790,0.6040,0.1088,0.1578,0.6212,0.6230,0.4360
0.0464,0.7492,0.0652,0.2222,0.5150,0.0747,0.6157,0.6494,0.0013,0.7332,0.7801,0.3658,0.9249,0.2398,0.1098,0.9368,0.6467,0.6450,0.3000,0.4453,0.7544,0.3588,0.3095,0.4793,0.4606,0.4189,0.9895,0.0571,0.0017,0.0253,0.3441,0.5819,0.2696,0.2978,0.1744,0.1090,0.9492,0.8314,0.4146,0.2096,0.9266,0.7625,0.9396,0.3439,0.5437,0.4562,0.2777,0.0315,0.5381,0.6996
0.2940,0.4035,0.4098,0.2662,0.4505,0.7823,0.9265,0.5880,0.0321,0.5724,0.6931,0.2778,0.0762,0.8528,0.9517,0.8198,0.6900,0.5773,0.4826,0.4619,0.4922,0.5850,0.3207,0.8372,0.7337,0.3123,0.8403,0.5966,0.9155,0.2800,0.3301,0.0534,0.3359,0.6006,0.4754,0.1712,0.5094,0.5572,0.8714,0.3731,0.0912,0.9312,0.5064,0.4457,0.5676,0.6824,0.4891,0.5713,0.0259,0.2558
0.6079,0.9012,0.6287,0.0708,0.9554,0.4237,0.2406,0.5105,0.6532,0.4885,0.0373,0.7630,0.3071,0.2674,0.3704,0.3081,0.5105,0.9921,0.0480,0.5518,0.6162,0.2551,0.4964,0.7552,0.8636,0.9983,0.8704,0.8116,0.3784,0.8876,0.2347,0.3223,0.8659,0.9376,0.4549,0.2563,0.8325,0.0045,0.6812,0.9843,0.4434,0.9769,0.1370,0.7114,0.4707,0.6813,0.9487,0.5129,0.7926,0.2197
0.0729,0.3691,0.6524,0.7030,0.0734,0.0342,0.0703,0.0191,0.0071,0.0542,0.4370,0.2575,0.8706,0.8713,0.1877,0.0865,0.9540,0.3960,0.3470,0.7090,0.4727,0.6446,0.8901,0.3790,0.6013,0.7768,0.7713,0.8027,0.5017,0.9374,0.9681,0.2221,0.7413,0.1718,0.8245,0.1976,0.0650,0.1506,0.3924,0.0523,0.9690,0.8908,0.0550,0.5331,0.2455,0.5529,0.0558,0.9240,0.9137,0.6121
0.7400,0.6153,0.7603,0.7203,0.6595,0.3490,0.2252,0.6909,0.4940,0.6566,0.6054,0.2622,0.1016,0.3832,0.8391,0.4845,0.0930,0.0182,0.6311,0.5937,0.8546,0.4325,0.9041,0.0481,0.4583,0.9450,0.7557,0.1256,0.8775,0.5954,0.0903,0.5747,0.8881,0.7468,0.1121,0.3846,0.7949,0.6293,0.6819,0.7059,0.7538,0.4832,0.3280,0.5588,0.5839,0.3223,0.7107,0.1537,0.4458,0.7847
0.3883,0.5401,0.9998,0.4804,0.5965,0.2182,0.9222,0.9786,0.0184,0.2413,0.8202,0.0578,0.1708,0.9801,0.1447,0.2661,0.5602,0.8168,0.9652,0.4701,0.6787,0.7048,0.7606,0.2022,0.7305,0.9078,0.7089,0.2571,0.7814,0.4172,0.8226,0.4518,0.3543,0.3993,0.0748,0.7492,0.2776,0.2908,0.9836,0.7070,0.7807,0.2546,0.5926,0.5903,0.4573,0.5967,0.4923,0.8385,0.5285,0.2195
0.1006,0.9150,0.0702,0.9376,0.7329,0.7179,0.6873,0.1518,0.7755,0.7925,0.6536,0.5157,0.1978,0.7814,0.0975,0.4514,0.1153,0.1228,0.2247,0.9954,0.2498,0.0069,0.9122,0.8354,0.6726,0.0715,0.2479,0.6915,0.0591,0.5621,0.0902,0.2061,0.3706,0.3394,0.3158,0.7331,0.3273,0.8134,0.7216,0.8580,0.0938,0.4532,0.6478,0.5998,0.0305,0.2988,0.5489,0.9373,0.6065,0.9113
0.2916,0.3541,0.9227,0.1792,0.8287,0.8945,0.9197,0.7870,0.2740,0.4002,0.9236,0.2928,0.6166,0.3148,0.7682,0.6930,0.8278,0.1847,0.8724,0.6289,0.2353,0.9355,0.7209,0.8543,0.3764,0.8709,0.9955,0.7182,0.4003,0.7914,0.0985,0.0153,0.0156,0.7924,0.4184,0.5477,0.6283,0.4172,0.9677,0.2627,0.0400,0.9060,0.7130,0.7891,0.3474,0.4007,0.8565,0.2032,0.3104,0.1453
0.6035,0.7804,0.5465,0.1654,0.6859,0.3857,0.2231,0.6301,0.1291,0.7635,0.2742,0.4069,0.6865,0.4927,0.2413,0.6304,0.1158,0.6982,0.8850,0.1597,0.6105,0.1500,0.5572,0.7724,0.7586,0.0906,0.9520,0.1129,0.5702,0.4602,0.8140,0.7501,0.4156,0.3549,0.5010,0.0950,0.0280,0.4898,0.4408,0.8265,0.9829,0.9243,0.4576,0.4913,0.5833,0.4096,0.0574,0.0216,0.0202,0.5365
0.1875,0.8572,0.4260,0.4368,0.1805,0.1040,0.2299,0.8048,0.0343,0.5750,0.8081,0.3344,0.2582,0.0320,0.2258,0.8545,0.6704,0.0546,0.1730,0.5429,0.9114,0.4901,0.0039,0.1940,0.7047,0.1521,0.3984,0.6637,0.3194,0.9164,0.0787,0.0463,0.8320,0.5064,0.2722,0.7824,0.8983,0.7219,0.7078,0.5632,0.2604,0.1612,0.2352,0.5515,0.2482,0.5097,0.2414,0.5417,0.5630,0.1230
0.4876,0.2203,0.8328,0.8238,0.4628,0.4747,0.7437,0.9652,0.5428,0.5551,0.8530,0.7152,0.0272,0.9854,0.4317,0.6706,0.4232,0.2370,0.6089,0.9015,0.1161,0.9450,0.6085,0.6414,0.9982,0.8764,0.8404,0.3270,0.9684,0.7716,0.0843,0.8211,0.2165,0.2241,0.2833,0.6689,0.4556,0.4331,0.0556,0.6154,0.1005,0.1467,0.4245,0.4525,0.4362,0.6143,0.7039,0.5888,0.6326,0.4099
0.1265,0.0236,0.0179,0.3385,0.5865,0.9631,0.5128,0.4962,0.6242,0.2051,0.2140,0.1243,0.5852,0.8302,0.0453,0.3777,0.1612,0.1108,0.1574,0.0623,0.1059,0.3428,0.4892,0.1187,0.8200,0.4608,0.6935,0.8113,0.3771,0.7636,0.5364,0.0379,0.6881,0.3601,0.8281,0.4098,0.5696,0.1386,0.5421,0.3229,0.9761,0.8576,0.1951,0.6443,0.2057,0.1290,0.8680,0.3840,0.5966,0.0514
0.2510,0.9562,0.8136,0.6340,0.4405,0.9038,0.5032,0.0582,0.0782,0.9219,0.6407,0.3342,0.2718,0.1313,0.6599,0.9461,0.6614,0.9752,0.1376,0.7554,0.7711,0.4203,0.0806,0.8456,0.9220,0.5941,0.3079,0.8535,0.6637,0.6406,0.9253,0.1929,0.8634,0.0518,0.1324,0.2115,0.4167,0.1891,0.3382,0.1610,0.2596,0.2885,0.2306,0.9849,0.0869,0.9802,0.9535,0.0128,0.3941,0.3791
0.7032,0.4708,0.0022,0.1822,0.4392,0.8179,0.3929,0.2796,0.2240,0.8849,0.0446,0.0336,0.6583,0.3702,0.8528,0.0948,0.0467,0.4207,0.0013,0.1427,0.3906,0.9943,0.4684,0.0542,0.0434,0.7813,0.5603,0.4859,0.6138,0.5618,0.5103,0.4806,0.1514,0.8094,0.7237,0.8091,0.8929,0.9100,0.3644,0.7302,0.7363,0.4513,0.4428,0.7325,0.4708,0.4665,0.7884,0.6148,0.2503,0.0106
0.0773,0.9790,0.3788,0.9550,0.7513,0.2333,0.7027,0.3520,0.5591,0.4150,0.2721,0.0552,0.6774,0.2728,0.9695,0.9480,0.1457,0.4248,0.0170,0.0797,0.6222,0.6647,0.4648,0.5463,0.6589,0.0400,0.0502,0.2048,0.5494,0.7089,0.7323,0.4012,0.0631,0.5796,0.4976,0.7601,0.5391,0.4211,0.0249,0.8311,0.9610,0.2088,0.3053,0.1652,0.1823,0.4996,0.4063,0.3959,0.4619,0.1939
0.9138,0.2833,0.6320,0.0159,0.5224,0.2467,0.8531,0.1002,0.5703,0.5947,0.9135,0.0262,0.9229,0.0809,0.3756,0.7292,0.0440,0.4544,0.6973,0.2471,0.5924,0.8105,0.2534,0.2619,0.3226,0.9575,0.4800,0.1088,0.3105,0.6154,0.4694,0.7074,0.4135,0.7682,0.2902,0.5174,0.5080,0.8890,0.6673,0.6094,0.2478,0.1879,0.9439,0.3503,0.8394,0.1978,0.6179,0.2155,0.6480,0.3380
0.8324,0.8351,0.5659,0.8789,0.6168,0.6651,0.4493,0.3144,0.8876,0.4282,0.5546,0.0380,0.6798,0.2976,0.3065,0.1855,0.9056,0.6165,0.8215,0.3466,0.8340,0.5112,0.3577,0.8982,0.1994,0.5870,0.8311,0.7934,0.8769,0.8620,0.0874,0.9970,0.3298,0.4685,0.5840,0.9464,0.3180,0.3272,0.2948,0.7298,0.2769,0.8660,0.8940,0.8110,0.5523,0.2577,0.9047,0.8537,0.0994,0.2079
0.3596,0.8854,0.5693,0.9280,0.8184,0.8080,0.1719,0.7482,0.7249,0.9568,0.7196,0.1879,0.6075,0.1809,0.1185,0.3834,0.9950,0.7143,0.4039,0.4993,0.9702,0.5884,0.3893,0.1035,0.0180,0.3811,0.3902,0.4176,0.4890,0.6807,0.1195,0.0248,0.2914,0.0509,0.5234,0.9586,0.8433,0.5818,0.4220,0.0724,0.3388,0.4441,0.9566,0.2137,0.2105,0.4556,0.4315,0.6996,0.1575,0.8394
0.2902,0.2545,0.1788,0.7415,0.3671,0.7532,0.8318,0.1014,0.8433,0.3457,0.9102,0.8149,0.5166,0.9634,0.0881,0.7155,0.9285,0.2393,0.8457,0.3908,0.0073,0.0239,0.8580,0.5988,0.0441,0.1886,0.2600,0.5024,0.6460,0.0872,0.5579,0.8407,0.3241,0.6173,0.8623,0.0826,0.8912,0.3180,0.3487,0.0082,0.8832,0.9824,0.4663,0.3076,0.4907,0.6071,0.9595,0.1040,0.8273,0.7867
0.2405,0.1669,0.7400,0.6409,0.6401,0.2516,0.3938,0.1823,0.9425,0.4433,0.7421,0.9693,0.2256,0.0352,0.0751,0.6542,0.1178,0.0845,0.3047,0.2221,0.5682,0.6897,0.9332,0.3594,0.6253,0.6505,0.9474,0.8954,0.1317,0.3888,0.9869,0.1489,0.5946,0.1280,0.4668,0.6576,0.6060,0.9448,0.5589,0.6425,0.1342,0.7045,0.4876,0.3190,0.5614,0.2029,0.5980,0.5894,0.8325,0.2685
0.1636,0.5230,0.7126,0.7858,0.5978,0.4087,0.9548,0.0946,0.6309,0.2103,0.1287,0.1525,0.0209,0.9735,0.9207,0.0932,0.3485,0.4360,0.2066,0.5865,0.8901,0.4555,0.6966,0.4597,0.6083,0.6471,0.4705,0.3948,0.6784,0.7002,0.0490,0.3075,0.5404,0.8438,0.3903,0.3919,0.2992,0.6701,0.6191,0.5701,0.8123,0.9837,0.3554,0.3201,0.6430,0.1439,0.5305,0.9951,0.0692,0.0844
0.6712,0.5526,0.3161,0.0128,0.2605,0.0873,0.5915,0.8087,0.1218,0.6661,0.4332,0.3626,0.3474,0.4031,0.5053,0.8964,0.3915,0.2227,0.9648,0.7756,0.6968,0.4046,0.0670,0.6796,0.2971,0.6967,0.9190,0.8133,0.7584,0.9201,0.4805,0.5527,0.1035,0.6306,0.4452,0.6109,0.4896,0.2019,0.7936,0.3209,0.1539,0.7386,0.6882,0.0261,0.5675,0.1379,0.9851,0.4292,0.6070,0.3118
0.7152,0.9575,0.0775,0.3772,0.0848,0.5390,0.2267,0.0471,0.3500,0.6077,0.0584,0.1619,0.1395,0.2368,0.1980,0.8223,0.3189,0.3680,0.0832,0.4547,0.2684,0.9592,0.6114,0.6817,0.2269,0.6033,0.9452,0.9586,0.4861,0.2461,0.0232,0.0238,0.8298,0.2709,0.1453,0.6995,0.5599,0.8895,0.5752,0.1673,0.0271,0.2344,0.1184,0.3636,0.9547,0.7900,0.3704,0.8893,0.2159,0.9982
0.4190,0.3565,0.1445,0.5402,0.9171,0.6172,0.3206,0.4560,0.1271,0.1108,0.8396,0.4405,0.5558,0.3689,0.8884,0.0881,0.8776,0.0293,0.9562,0.9363,0.0963,0.7693,0.2697,0.4723,0.6201,0.2478,0.4964,0.4919,0.6215,0.2834,0.7786,0.2209,0.7767,0.9827,0.9914,0.7431,0.5005,0.6348,0.5381,0.4847,0.8051,0.1572,0.5171,0.1542,0.8224,0.1222,0.1308,0.9963,0.9071,0.9868
0.3908,0.5464,0.3705,0.1017,0.4705,0.5589,0.7489,0.8030,0.0815,0.8166,0.6183,0.6703,0.0512,0.7585,0.3630,0.7002,0.9532,0.5964,0.5086,0.6228,0.2991,0.1145,0.5701,0.6170,0.2323,0.7042,0.5764,0.5930,0.8400,0.3029,0.5214,0.6931,0.7662,0.4103,0.3628,0.6592,0.0456,0.0157,0.0402,0.7001,0.0568,0.7279,0.0500,0.9307,0.0769,0.5814,0.6164,0.8901,0.9723,0.1214
